,user_id,birthdate,age_in_years,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,days_as_customer,total_sessions,avg_clicks_per_session,proportion_planning_sessions,avg_session_duration_seconds,avg_sessions_per_month,days_since_last_session,days_since_last_booking,avg_booking_lead_time_days,avg_cancellation_lead_time_days,total_trips,trips_with_flight_and_hotel,proportion_trips_with_flight_and_hotel,total_trips_cancelled,trip_cancellation_rate,total_flights,flights_with_return,proportion_flights_with_return,avg_flight_price,stddev_flight_price,avg_flight_discount_pct,avg_flight_discount_savings,total_flight_discount_savings,total_flight_spend,flights_with_discount,proportion_flights_with_discount,avg_seats_booked,stddev_seats,avg_bags_checked,stddev_checked_bags,top_airline,airline_variety,airline_concentration,top_flight_route,flight_route_variety,flight_route_concentration,avg_distance_flown,stddev_distance_flown_km,proportion_longhaul_flights,total_hotels_booked,avg_hotel_price_per_room,stddev_hotel_per_room_usd,hotels_with_discount,proportion_hotels_with_discount,avg_hotel_discount_pct,avg_hotel_discount_savings,total_hotel_discount_savings,total_hotel_spend,avg_trip_length_nights,stddev_stay_in_nights,avg_rooms_booked,stddev_rooms,top_hotel_chain,hotel_chain_variety,hotel_chain_concentration,never_booked_trips,never_cancelled_trips,never_booked_flights,booked_only_one_flight,never_booked_flights_with_discounts,never_booked_hotels,booked_only_one_hotel,never_booked_hotels_with_discounts,total_spend,total_savings,R_score,F_score,M_score,RFM_score,CV,CV_quantile,CLV,is_churned,avg_flight_price_per_seat
127,395981,1972-08-17,50.0,F,True,False,canada,vancouver,YVR,49.195,-123.182,2022-11-04,266,8,12.625,0.375,95.25,1.6,53.0,53.0,10.333333333333334,0.0,3,3,1.0,0,0.0,3,3,1.0,671.64,456.330644270139,0.2,237.022,237.022,1777.898,1,0.3333333333333333,1.3333333333333333,0.5773502691896257,1.0,0.0,Air Canada,3,0.3333333333333333,YVR-DEN,3,0.3333333333333333,2767.539867288116,851.5045788601354,0.0,3,345.3333333333333,122.459517120285,0,0.0,0.0,0.0,0.0,1036.0,2.0,0.0,1.3333333333333333,0.5773502691896257,Banyan Tree,2,0.6666666666666666,False,True,False,False,False,False,False,True,2813.898,237.022,2,3,5,3.3,2449.220322107369,5,6751.802962062146,False,503.73
133,400582,1991-12-21,31.0,F,True,False,usa,chicago,ORD,41.979,-87.904,2022-11-07,263,8,15.625,0.5,116.375,1.6,61.0,61.0,6.5,0.0,4,3,0.75,0,0.0,3,3,1.0,215.63,20.209782284824346,0.1,20.732,20.732,626.158,1,0.3333333333333333,1.0,0.0,0.0,0.0,United Airlines,2,0.6666666666666666,ORD-FTW,3,0.3333333333333333,1214.3922734747914,90.77196689855573,0.0,4,270.5,61.47899370245634,0,0.0,0.0,0.0,0.0,1082.0,2.75,1.2583057392117916,1.0,0.0,Conrad,4,0.25,False,True,False,False,False,False,False,True,1708.158,20.732,2,4,4,3.2,1115.087137212404,3,3073.9776932399873,False,215.63
140,405305,1979-01-18,44.0,F,True,True,usa,san francisco,SFO,37.619,-122.375,2022-11-10,260,9,15.444444444444445,0.3333333333333333,114.77777777777777,1.5,36.0,57.0,11.333333333333334,0.0,3,3,1.0,0,0.0,3,2,0.6666666666666666,538.5333333333333,52.76951424196866,0.0,0.0,0.0,1615.6,0,0.0,1.3333333333333333,0.5773502691896257,0.6666666666666666,0.5773502691896257,AirTran Airways,3,0.3333333333333333,SFO-IAH,3,0.3333333333333333,2872.2079201333104,182.37516121191533,0.0,3,260.0,264.172292263969,0,0.0,0.0,0.0,0.0,780.0,2.0,1.0,1.3333333333333333,0.5773502691896257,Marriott,2,0.6666666666666666,False,True,False,False,True,False,False,True,2395.6,0.0,3,3,5,3.7,2085.1332221851726,5,5748.118508885566,False,403.9
155,414128,1996-06-25,27.0,F,False,False,usa,seattle,BFI,47.53,-122.302,2022-11-15,255,9,15.11111111111111,0.4444444444444444,112.0,1.5,30.0,30.0,10.75,0.0,4,3,0.75,0,0.0,3,2,0.6666666666666666,965.2166666666667,919.827631370864,0.0,0.0,0.0,2895.65,0,0.0,1.6666666666666667,1.1547005383792515,0.3333333333333333,0.5773502691896257,WestJet,2,0.6666666666666666,BFI-DET,3,0.3333333333333333,3507.398211768166,388.6224761366324,0.0,4,333.0,146.937628491366,1,0.25,0.1,18.2,18.2,1313.8,3.5,2.3804761428476167,1.5,1.0,Conrad,4,0.25,False,True,False,False,True,False,False,False,4209.45,18.2,3,4,5,3.95,2747.9328901300432,5,7575.268447537678,False,579.13
165,420648,1971-06-21,52.0,F,True,True,usa,portland,PDX,45.589,-122.597,2022-11-18,252,8,11.875,0.375,87.875,1.6,59.0,59.0,6.333333333333333,0.0,3,1,0.3333333333333333,0,0.0,2,2,1.0,721.575,19.028243481729994,0.075,54.4545,108.909,1334.241,2,1.0,1.0,0.0,0.0,0.0,Air Canada,2,0.5,PDX-BWI,2,0.5,3829.269678728875,61.36226532816136,0.0,2,254.0,166.877200360025,0,0.0,0.0,0.0,0.0,508.0,6.0,1.414213562373095,1.0,0.0,Hyatt,1,1.0,False,True,False,False,False,False,False,True,1842.241,108.909,2,3,4,2.95,1603.4888597310214,4,4420.362159762838,False,721.575
206,435669,1979-07-26,44.0,F,False,True,usa,tampa,MCF,27.849,-82.521,2022-11-27,243,8,15.625,0.25,115.625,1.1428571428571428,8.0,76.0,7.0,0.0,2,2,1.0,0,0.0,2,2,1.0,719.12,583.645937191376,0.0,0.0,0.0,1438.24,0,0.0,1.5,0.7071067811865476,0.5,0.7071067811865476,Delta Air Lines,1,1.0,MCF-LGA,2,0.5,2495.717142685441,1222.188152188998,0.0,2,142.0,144.249783362056,1,0.5,0.05,2.0,2.0,282.0,1.0,0.0,1.5,0.7071067811865476,Choice Hotels,2,0.5,False,True,False,False,True,False,False,False,1720.24,2.0,5,2,4,3.9,2245.948556185395,5,6191.440589241926,False,479.41333333333336
228,440655,1993-01-27,30.0,F,False,True,canada,toronto,YYZ,43.677,-79.631,2022-11-30,240,8,17.0,0.375,126.75,1.1428571428571428,9.0,35.0,6.333333333333333,0.0,3,3,1.0,0,0.0,3,3,1.0,328.66,200.361885846585,0.0,0.0,0.0,985.98,0,0.0,1.0,0.0,0.0,0.0,Allegiant Air,3,0.3333333333333333,YYZ-BIF,2,0.6666666666666666,1980.7600741403069,1205.6538300883526,0.0,3,211.33333333333334,122.173374076897,1,0.3333333333333333,0.1,29.4,29.4,604.6,2.3333333333333335,1.5275252316519468,1.0,0.0,Rosewood,2,0.6666666666666666,False,True,False,False,True,False,False,False,1590.58,29.4,5,3,4,4.15,1384.4428120484604,4,3816.514584180666,False,328.66
240,443453,1987-06-26,36.0,F,False,False,usa,seattle,BFI,47.53,-122.302,2022-12-01,239,6,15.5,0.3333333333333333,116.16666666666667,0.8571428571428571,22.0,95.0,6.5,0.0,2,2,1.0,0,0.0,2,2,1.0,546.36,259.974879171046,0.2,146.038,146.038,946.682,1,0.5,1.0,0.0,0.5,0.7071067811865476,Delta Air Lines,1,1.0,BFI-DMA,2,0.5,2923.567685535235,1359.6749299156877,0.0,2,148.5,26.16295090390226,1,0.5,0.1,16.7,16.7,280.3,2.5,0.7071067811865476,1.0,0.0,InterContinental,2,0.5,False,True,False,False,False,False,False,False,1226.982,162.738,4,2,3,3.15,1601.94999033011,4,4416.119935049318,True,546.36
249,446473,1975-06-13,48.0,F,True,False,usa,san diego,NZY,32.699,-117.215,2022-12-03,237,8,15.375,0.375,114.625,1.1428571428571428,15.0,123.0,6.333333333333333,0.0,3,2,0.6666666666666666,0,0.0,3,3,1.0,458.63,80.05241532895806,0.0,0.0,0.0,1375.89,0,0.0,1.0,0.0,0.6666666666666666,0.5773502691896257,United Airlines,2,0.6666666666666666,NZY-BNA,3,0.3333333333333333,2572.7377218787537,390.04113034245205,0.0,2,227.5,82.73149339882606,1,0.5,0.1,16.9,16.9,438.1,1.5,0.7071067811865476,1.0,0.0,Four Seasons,2,0.5,False,True,False,False,True,False,False,False,1813.99,16.9,5,3,4,4.15,1578.8991541624985,4,4352.575343936103,True,458.63
253,447737,1981-12-25,41.0,F,False,False,canada,calgary,YYC,51.114,-114.02,2022-12-03,237,8,14.75,0.375,110.0,2.0,110.0,110.0,7.666666666666667,0.0,3,2,0.6666666666666666,0,0.0,3,3,1.0,695.6833333333333,394.749894279065,0.0,0.0,0.0,2087.05,0,0.0,1.3333333333333333,0.5773502691896257,1.0,0.0,Delta Air Lines,2,0.6666666666666666,YYC-JFK,3,0.3333333333333333,2872.791610216607,700.3030592154503,0.0,2,41.5,13.435028842544403,1,0.5,0.2,6.4,6.4,76.6,2.0,1.414213562373095,1.5,0.7071067811865476,Hyatt,2,0.5,False,True,False,False,True,False,False,False,2163.65,6.4,1,3,4,2.55,1883.2436534400356,5,5191.5664600727405,True,521.7625
256,448154,1968-07-26,55.0,F,False,False,usa,los angeles,LAX,33.942,-118.408,2022-12-04,236,8,16.75,0.25,124.125,2.6666666666666665,119.0,119.0,7.0,0.0,2,1,0.5,0,0.0,2,2,1.0,1416.8,222.964910243742,0.0,0.0,0.0,2833.6,0,0.0,3.0,1.414213562373095,0.0,0.0,American Airlines,1,1.0,LAX-FTW,2,0.5,3057.4840100673164,1559.5679092802877,0.0,1,129.0,0.0,0,0.0,0.0,0.0,0.0,129.0,8.0,0.0,2.0,0.0,Rosewood,1,1.0,False,True,False,False,True,False,True,True,2962.6,0.0,1,2,5,2.65,3867.9760920306767,5,10662.908599781504,True,472.26666666666665
266,450193,1989-03-08,34.0,F,False,False,canada,montreal,YUL,45.468,-73.741,2022-12-05,235,8,19.875,0.25,147.875,1.3333333333333333,42.0,118.0,7.0,0.0,2,2,1.0,0,0.0,2,2,1.0,562.235,77.12413662401674,0.1,61.677,61.677,1062.793,1,0.5,1.0,0.0,0.5,0.7071067811865476,Delta Air Lines,1,1.0,YUL-AUS,2,0.5,3092.608235662281,578.129821960515,0.0,2,269.0,178.19090885901,0,0.0,0.0,0.0,0.0,538.0,8.5,10.606601717798213,1.0,0.0,Aman Resorts,2,0.5,False,True,False,False,False,False,False,True,1600.793,61.677,2,2,4,2.7,2089.9983299433143,5,5761.530225535013,True,562.235
269,451291,1969-10-02,53.0,F,True,False,usa,st. louis,STL,38.748,-90.36,2022-12-05,235,9,16.22222222222222,0.4444444444444444,119.77777777777777,2.25,91.0,91.0,69.75,0.0,4,1,0.25,0,0.0,4,4,1.0,934.59,1230.773540691652,0.15,416.133,416.133,3322.227,1,0.25,1.25,0.5,0.5,0.5773502691896257,American Airlines,3,0.5,STL-BRU,4,0.25,3105.1834143892866,2699.531562417293,0.25,1,182.0,0.0,0,0.0,0.0,0.0,0.0,182.0,2.0,0.0,1.0,0.0,Shangri-La,1,1.0,False,True,False,False,False,False,True,True,3504.227,416.133,1,4,5,3.15,2287.562657302434,5,6306.158815548259,True,747.672
280,454661,1978-04-24,45.0,F,False,False,usa,louisville,LOU,38.228,-85.664,2022-12-07,233,7,15.571428571428571,0.2857142857142857,116.42857142857143,1.4,78.0,78.0,6.5,0.0,2,2,1.0,0,0.0,2,2,1.0,510.27,76.45238518188953,0.15,68.4315,68.4315,952.1085,1,0.5,1.0,0.0,0.0,0.0,WestJet,1,1.0,LOU-LAX,2,0.5,2800.3103052257857,232.9245616281792,0.0,2,202.0,90.50966799187809,0,0.0,0.0,0.0,0.0,404.0,3.0,0.0,1.0,0.0,Four Seasons,1,1.0,False,True,False,False,False,False,False,True,1356.1085,68.4315,1,2,3,1.9499999999999997,1770.5377898466156,5,4880.868489464253,False,510.27
307,461791,1973-11-05,49.0,F,True,True,usa,boston,BOS,42.364,-71.005,2022-12-11,229,9,12.222222222222221,0.3333333333333333,90.33333333333333,1.5,39.0,56.0,9.333333333333334,0.0,3,2,0.6666666666666666,0,0.0,3,3,1.0,485.6,392.025636534143,0.2,161.098,161.098,1295.702,1,0.3333333333333333,1.6666666666666667,1.1547005383792515,0.3333333333333333,0.5773502691896257,Delta Air Lines,2,0.6666666666666666,BOS-LGA,3,0.3333333333333333,1673.1738412304114,1540.3477458838838,0.0,2,287.5,139.30003589375,0,0.0,0.0,0.0,0.0,575.0,3.0,1.414213562373095,1.0,0.0,Extended Stay,2,0.5,False,True,False,False,False,False,False,True,1870.702,161.098,3,3,4,3.35,1628.2613495609646,4,4488.652859746722,False,291.36
360,471935,1976-03-11,47.0,F,True,False,usa,laredo,LRD,27.544,-99.461,2022-12-16,224,8,22.25,0.25,164.25,1.3333333333333333,32.0,124.0,5.5,0.0,2,1,0.5,0,0.0,1,1,1.0,987.29,0.0,0.0,0.0,0.0,987.29,0,0.0,2.0,0.0,0.0,0.0,Kenmore Air,1,1.0,LRD-BFI,1,1.0,2976.5501735267594,0.0,0.0,2,198.5,30.405591591021544,0,0.0,0.0,0.0,0.0,397.0,3.0,1.414213562373095,1.5,0.7071067811865476,Aman Resorts,2,0.5,False,True,False,True,True,False,False,True,1384.29,0.0,3,2,3,2.75,1807.331608869623,5,4982.298570712056,True,493.645
382,474464,1967-04-18,56.0,F,True,False,usa,new york,LGA,40.777,-73.872,2022-12-17,223,8,14.375,0.375,106.5,1.3333333333333333,53.0,53.0,6.666666666666667,0.0,3,2,0.6666666666666666,0,0.0,3,3,1.0,925.8166666666667,1000.449819148034,0.15,300.372,300.372,2477.078,1,0.3333333333333333,1.6666666666666667,1.1547005383792515,1.6666666666666667,2.0816659994661326,Delta Air Lines,3,0.3333333333333333,LGA-LAX,3,0.3333333333333333,2744.4069649434127,2244.9339281535695,0.0,2,156.5,75.66042558696059,0,0.0,0.0,0.0,0.0,313.0,3.0,0.0,2.0,1.414213562373095,Radisson,1,1.0,False,True,False,False,False,False,False,True,2790.078,300.372,2,3,5,3.3,2428.487364454818,5,6694.648101951253,False,555.49
388,475467,1988-08-09,34.0,F,False,False,usa,san antonio,SAT,29.534,-98.47,2022-12-17,223,8,15.0,0.375,112.5,1.1428571428571428,10.0,10.0,6.0,0.0,3,3,1.0,0,0.0,3,3,1.0,325.4633333333333,115.855928347812,0.05,16.9335,16.9335,959.4565,1,0.3333333333333333,1.0,0.0,1.0,1.0,Delta Air Lines,2,0.6666666666666666,SAT-CMH,3,0.3333333333333333,1791.4087056518135,551.9006637783438,0.0,3,254.0,57.4543296888929,1,0.3333333333333333,0.15,44.7,44.7,717.3,2.6666666666666665,1.5275252316519468,1.0,0.0,Marriott,2,0.6666666666666666,False,True,False,False,False,False,False,False,1676.7565,61.6335,5,3,4,4.15,1459.4509449260863,4,4023.2906464118305,False,325.4633333333333
427,480331,1983-06-24,40.0,F,True,False,usa,phoenix,PHX,33.434,-112.008,2022-12-20,220,8,12.5,0.375,94.0,1.1428571428571428,14.0,14.0,9.0,0.0,3,3,1.0,0,0.0,3,2,0.6666666666666666,238.26666666666668,210.874401085891,0.2,96.206,96.206,618.594,1,0.3333333333333333,1.0,0.0,0.3333333333333333,0.5773502691896257,Ryanair,2,0.6666666666666666,PHX-DAL,3,0.3333333333333333,1573.9770095437004,1069.8453053314036,0.0,3,219.33333333333334,88.94005471852,0,0.0,0.0,0.0,0.0,658.0,2.6666666666666665,0.5773502691896257,1.0,0.0,Aman Resorts,3,0.3333333333333333,False,True,False,False,False,False,False,True,1276.594,96.206,5,3,3,3.8,1111.1490067800378,3,3063.1213891017956,False,238.26666666666668
446,482621,1976-09-28,46.0,F,True,True,usa,new york,LGA,40.777,-73.872,2022-12-21,219,8,11.625,0.25,84.875,1.3333333333333333,38.0,38.0,5.5,0.0,2,1,0.5,0,0.0,1,1,1.0,1287.2,0.0,0.0,0.0,0.0,1287.2,0,0.0,2.0,0.0,1.0,0.0,Southwest Airlines,1,1.0,LGA-TUS,1,1.0,3417.157045255459,0.0,0.0,2,201.0,113.13708498984761,0,0.0,0.0,0.0,0.0,402.0,6.5,4.949747468305833,1.5,0.7071067811865476,Banyan Tree,2,0.5,False,True,False,True,True,False,False,True,1689.2,0.0,3,2,4,3.1,2205.4226742247415,5,6079.722273256908,False,643.6
469,485544,1982-12-10,40.0,F,True,False,usa,las vegas,LAS,36.08,-115.152,2022-12-23,217,8,23.0,1.0,172.75,1.3333333333333333,42.0,42.0,7.5,0.0,8,7,0.875,0,0.0,8,8,1.0,935.215,941.633361861945,0.125,57.91175,115.8235,7365.8965,2,0.25,1.875,1.3562026818605375,0.375,0.5175491695067657,Air Canada,6,0.25,LAS-IAH,8,0.125,2647.1989972580814,1091.9569692600162,0.0,7,192.71428571428572,65.46427597225397,0,0.0,0.0,0.0,0.0,1349.0,4.428571428571429,3.101458950082625,2.0,1.414213562373095,Best Western,4,0.5714285714285714,False,True,False,False,False,False,False,True,8714.8965,115.8235,2,5,5,3.8,2844.546285907803,5,7841.604067040415,False,498.78133333333335
475,485894,1981-10-06,41.0,F,False,True,canada,toronto,YKZ,43.862,-79.37,2022-12-23,217,8,14.25,0.375,105.875,1.1428571428571428,16.0,16.0,6.0,0.0,3,2,0.6666666666666666,0,0.0,2,2,1.0,359.735,233.818999334956,0.1,52.507,52.507,666.963,1,0.5,1.5,0.7071067811865476,0.5,0.7071067811865476,American Airlines,2,0.5,YKZ-JFK,2,0.5,1862.7163859048057,1809.836356129703,0.0,3,297.6666666666667,199.935823036627,0,0.0,0.0,0.0,0.0,893.0,5.666666666666667,4.041451884327381,1.3333333333333333,0.5773502691896257,Marriott,2,0.6666666666666666,False,True,False,False,False,False,False,True,1559.963,52.507,4,3,4,3.75,1357.7937371346004,4,3743.0506735167205,False,239.82333333333335
482,486366,1976-08-12,46.0,F,True,False,usa,miami,TNT,25.862,-80.897,2022-12-23,217,8,14.125,0.375,105.25,1.1428571428571428,13.0,13.0,12.333333333333334,0.0,3,1,0.3333333333333333,0,0.0,1,1,1.0,686.38,0.0,0.0,0.0,0.0,686.38,0,0.0,1.0,0.0,1.0,0.0,Southwest Airlines,1,1.0,TNT-SJC,1,1.0,4054.6446573328817,0.0,0.0,3,167.66666666666666,61.02731628814537,0,0.0,0.0,0.0,0.0,503.0,4.0,0.0,1.3333333333333333,0.5773502691896257,Conrad,3,0.3333333333333333,False,True,False,True,True,False,False,True,1189.38,0.0,5,3,3,3.8,1035.2378326108703,2,2853.855899189479,False,686.38
518,489096,1985-06-12,38.0,F,False,False,usa,los angeles,LAX,33.942,-118.408,2022-12-24,216,8,15.0,0.375,112.375,1.3333333333333333,54.0,123.0,7.333333333333333,0.0,3,3,1.0,0,0.0,3,3,1.0,739.8266666666667,666.887181638194,0.0,0.0,0.0,2219.48,0,0.0,1.3333333333333333,0.5773502691896257,0.0,0.0,Delta Air Lines,2,0.6666666666666666,LAX-FTW,3,0.3333333333333333,2619.6721696417935,1194.0195526152274,0.0,3,82.0,16.64331697709324,0,0.0,0.0,0.0,0.0,246.0,1.6666666666666667,0.5773502691896257,1.3333333333333333,0.5773502691896257,Choice Hotels,3,0.3333333333333333,False,True,False,False,True,False,False,True,2465.48,0.0,2,3,5,3.3,2145.956861175948,5,5915.791960797791,True,554.8700000000001
