,user_id,birthdate,age_in_years,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,days_as_customer,total_sessions,avg_clicks_per_session,proportion_planning_sessions,avg_session_duration_seconds,avg_sessions_per_month,days_since_last_session,days_since_last_booking,avg_booking_lead_time_days,avg_cancellation_lead_time_days,total_trips,trips_with_flight_and_hotel,proportion_trips_with_flight_and_hotel,total_trips_cancelled,trip_cancellation_rate,total_flights,flights_with_return,proportion_flights_with_return,avg_flight_price,stddev_flight_price,avg_flight_discount_pct,avg_flight_discount_savings,total_flight_discount_savings,total_flight_spend,flights_with_discount,proportion_flights_with_discount,avg_seats_booked,stddev_seats,avg_bags_checked,stddev_checked_bags,top_airline,airline_variety,airline_concentration,top_flight_route,flight_route_variety,flight_route_concentration,avg_distance_flown,stddev_distance_flown_km,proportion_longhaul_flights,total_hotels_booked,avg_hotel_price_per_room,stddev_hotel_per_room_usd,hotels_with_discount,proportion_hotels_with_discount,avg_hotel_discount_pct,avg_hotel_discount_savings,total_hotel_discount_savings,total_hotel_spend,avg_trip_length_nights,stddev_stay_in_nights,avg_rooms_booked,stddev_rooms,top_hotel_chain,hotel_chain_variety,hotel_chain_concentration,never_booked_trips,never_cancelled_trips,never_booked_flights,booked_only_one_flight,never_booked_flights_with_discounts,never_booked_hotels,booked_only_one_hotel,never_booked_hotels_with_discounts,total_spend,total_savings,R_score,F_score,M_score,RFM_score,CV,CV_quantile,CLV,is_churned,avg_flight_price_per_seat
62,331039,1979-08-02,43.0,F,True,True,canada,london,YXU,43.036,-81.154,2022-09-20,311,8,24.75,0.25,610.045213,2.0,95.0,112.0,252.0,235.0,1,1,1.0,1,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,4.0,0.0,3.0,0.0,American Airlines,1,1.0,YXU-LAX,1,1.0,0.0,0.0,0.0,1,0.0,0.0,1,1.0,0.1,0.0,0.0,0.0,8.0,0.0,2.0,0.0,Aman Resorts,1,1.0,False,False,True,True,True,True,True,True,0.0,0.0,1,1,0,0.65,0.0,1,0.0,True,0.0
74,353694,1984-06-17,39.0,F,False,True,usa,new york,LGA,40.777,-73.872,2022-10-07,294,8,12.5,0.25,92.5,1.1428571428571428,22.0,22.0,8.0,0.0,2,2,1.0,0,0.0,2,1,0.5,230.685,30.356094116338486,0.0,0.0,0.0,461.37,0,0.0,1.5,0.7071067811865476,0.5,0.7071067811865476,Southwest Airlines,2,0.5,LGA-MDW,2,0.5,1355.4870461114147,270.872585704893,0.0,2,124.0,24.041630560342615,0,0.0,0.0,0.0,0.0,248.0,5.0,0.0,1.5,0.7071067811865476,Choice Hotels,2,0.5,False,True,False,False,True,False,False,True,709.37,0.0,4,2,2,2.8,926.1547965988663,2,2553.1450325481014,False,153.79
90,373489,1986-12-08,36.0,F,True,True,usa,wichita,ICT,37.65,-97.433,2022-10-21,280,9,13.11111111111111,0.1111111111111111,96.44444444444444,1.8,27.0,27.0,224.0,0.0,1,1,1.0,0,0.0,1,1,1.0,7451.31,0.0,0.25,1862.8275,1862.8275,5588.4825,1,1.0,4.0,0.0,3.0,0.0,Japan Airlines,1,1.0,ICT-ITM,1,1.0,10288.139989253057,0.0,1.0,1,51.0,0.0,0,0.0,0.0,0.0,0.0,51.0,13.0,0.0,2.0,0.0,Aman Resorts,1,1.0,False,True,False,True,False,False,True,True,5639.4825,1862.8275,3,1,5,3.2,14725.837765088363,5,40594.94123240889,False,1862.8275
91,374331,1981-12-01,41.0,M,False,False,usa,milwaukee,MKE,42.947,-87.896,2022-10-22,279,8,42.25,0.375,1031.25,1.3333333333333333,28.0,147.0,6.0,3.0,2,0,0.0,1,0.5,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,Southwest Airlines,1,1.0,MKE-DAL,1,1.0,0.0,0.0,0.0,1,280.0,0.0,0,0.0,0.0,0.0,0.0,280.0,12.0,0.0,2.0,0.0,Best Western,1,1.0,False,False,True,True,True,False,True,True,280.0,0.0,3,2,1,2.0500000000000003,365.56852284094697,1,1007.7683142978535,True,0.0
93,374341,1998-07-15,25.0,F,False,False,usa,detroit,YIP,42.238,-83.53,2022-10-22,279,8,13.125,0.375,98.125,1.6,57.0,57.0,11.666666666666666,0.0,3,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,3,152.33333333333334,61.435603141283906,0,0.0,0.0,0.0,0.0,457.0,7.333333333333333,1.5275252316519468,2.0,1.0,Banyan Tree,3,0.3333333333333333,False,True,True,False,True,False,False,True,457.0,0.0,2,3,1,1.9,397.7733689007447,1,1096.5479038907597,False,
100,378565,1983-09-27,39.0,F,True,True,usa,nashville,BNA,36.124,-86.678,2022-10-25,276,8,17.0,0.625,127.125,1.3333333333333333,27.0,27.0,6.0,0.0,5,2,0.4,0,0.0,2,2,1.0,354.815,195.055405590309,0.1,21.689,21.689,687.941,1,0.5,1.0,0.0,0.5,0.7071067811865476,JetBlue Airways,2,0.5,BNA-SAN,2,0.5,2061.293716608364,1066.4925181108088,0.0,5,144.6,88.56805293106538,0,0.0,0.0,0.0,0.0,723.0,9.0,6.782329983125268,1.2,0.4472135954999579,Aman Resorts,5,0.2,False,True,False,False,False,False,False,True,1410.941,21.689,3,5,3,3.5,736.8508816938979,1,2031.2880473481825,False,354.815
104,380757,1977-12-19,45.0,F,False,True,usa,los angeles,LAX,33.942,-118.408,2022-10-26,275,8,15.25,0.375,114.125,1.1428571428571428,22.0,22.0,8.333333333333334,0.0,3,3,1.0,0,0.0,3,2,0.6666666666666666,165.20666666666668,176.324937922386,0.0,0.0,0.0,495.62,0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,Delta Air Lines,3,0.3333333333333333,LAX-LUF,3,0.3333333333333333,1578.05482778379,2104.5118007117385,0.0,3,169.66666666666666,90.13508380943202,1,0.3333333333333333,0.05,12.65,12.65,496.35,5.0,6.082762530298219,1.0,0.0,Hyatt,3,0.3333333333333333,False,True,False,False,True,False,False,False,991.97,12.65,4,3,2,3.05,863.4119228631766,2,2380.180796985814,False,165.20666666666668
112,385689,1974-10-08,48.0,F,False,True,usa,nashville,BNA,36.124,-86.678,2022-10-29,272,8,11.5,0.5,85.75,1.3333333333333333,48.0,48.0,12.5,0.0,4,3,0.75,0,0.0,3,3,1.0,431.43666666666667,206.608298316726,0.1,55.467,55.467,1238.843,1,0.3333333333333333,1.3333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,Cape Air,3,0.3333333333333333,BNA-BOS,3,0.3333333333333333,1900.3657528116094,1085.1149411736285,0.0,4,187.0,95.90620417887469,0,0.0,0.0,0.0,0.0,748.0,4.25,3.304037933599835,1.25,0.5,Banyan Tree,4,0.25,False,True,False,False,False,False,False,True,1986.843,55.467,2,4,4,3.2,1297.012965405135,3,3575.49539443659,False,323.57750000000004
113,386255,1992-04-05,31.0,F,False,True,usa,mobile,BFM,30.626,-88.068,2022-10-30,271,8,8.0,0.125,59.5,1.1428571428571428,16.0,138.0,14.0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,1,268.0,0.0,0,0.0,0.0,0.0,0.0,268.0,4.0,0.0,2.0,0.0,Choice Hotels,1,1.0,False,True,True,False,True,False,True,True,268.0,0.0,4,1,1,2.2,699.8026008669557,1,1929.156487370177,True,
116,387282,1993-12-18,29.0,F,False,True,usa,amarillo,AMA,35.219,-101.706,2022-10-30,271,8,10.875,0.125,80.125,1.1428571428571428,12.0,123.0,3.0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,1,330.0,0.0,1,1.0,0.1,33.0,33.0,297.0,4.0,0.0,3.0,0.0,Four Seasons,1,1.0,False,True,True,False,True,False,True,False,297.0,33.0,5,1,1,2.6,775.5275091697232,2,2137.908495331875,True,
117,387783,1970-08-23,52.0,M,True,True,usa,oakland,OAK,37.721,-122.221,2022-10-31,270,7,9.0,0.2857142857142857,66.71428571428571,2.3333333333333335,125.0,169.0,8.0,0.0,2,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,2,208.5,61.518289963229634,0,0.0,0.0,0.0,0.0,417.0,7.0,8.48528137423857,1.5,0.7071067811865476,Hyatt,2,0.5,False,True,True,False,True,False,False,True,417.0,0.0,1,2,1,1.25,544.4359786595531,1,1500.854953793589,True,
118,388328,1973-11-28,49.0,F,True,True,canada,toronto,YYZ,43.677,-79.631,2022-10-31,270,9,15.0,0.5555555555555556,110.44444444444444,1.8,63.0,63.0,7.8,0.0,5,3,0.6,0,0.0,3,3,1.0,413.56666666666666,273.753536111104,0.0,0.0,0.0,1240.7,0,0.0,1.0,0.0,1.0,1.0,AeroMéxico,3,0.3333333333333333,YYZ-FAT,3,0.3333333333333333,2469.187087814434,1629.2344794819285,0.0,5,165.6,83.63492093617354,1,0.2,0.1,16.1,16.1,811.9,5.0,3.872983346207417,1.0,0.0,Aman Resorts,4,0.4,False,True,False,False,True,False,False,False,2052.6,16.1,2,5,4,3.4499999999999997,1071.9513571190396,3,2955.0646313253915,False,413.56666666666666
119,388767,1979-09-13,43.0,F,True,True,usa,tallahassee,TLH,30.396,-84.35,2022-10-31,270,8,13.0,0.125,97.125,1.3333333333333333,47.0,185.0,6.0,0.0,1,1,1.0,0,0.0,1,1,1.0,372.34,0.0,0.0,0.0,0.0,372.34,0,0.0,1.0,0.0,1.0,0.0,Southwest Airlines,1,1.0,TLH-ELP,1,1.0,2099.655873888845,0.0,0.0,1,189.0,0.0,0,0.0,0.0,0.0,0.0,189.0,10.0,0.0,1.0,0.0,Fairmont,1,1.0,False,True,False,True,True,False,True,True,561.34,0.0,2,1,1,1.4,1465.7731043681229,4,4040.719039628266,True,372.34
132,400275,1968-05-27,55.0,F,True,True,usa,phoenix,LUF,33.535,-112.383,2022-11-07,263,8,12.375,0.25,92.25,1.1428571428571428,10.0,112.0,9.5,0.0,2,1,0.5,0,0.0,2,2,1.0,536.525,125.631661813414,0.175,100.5545,201.109,871.941,2,1.0,1.0,0.0,0.5,0.7071067811865476,American Airlines,2,0.5,LUF-DET,2,0.5,3050.239022567338,438.2218133688998,0.0,1,263.0,0.0,0,0.0,0.0,0.0,0.0,263.0,5.0,0.0,1.0,0.0,Crowne Plaza,1,1.0,False,True,False,False,False,False,True,True,1134.941,201.109,5,2,3,3.55,1481.7810888629542,4,4084.8484942768578,True,536.525
141,406210,2002-12-02,20.0,F,False,True,usa,anchorage,ANC,61.174,-149.996,2022-11-11,259,8,11.625,0.25,86.5,1.6,8.0,8.0,157.5,0.0,2,2,1.0,0,0.0,2,1,0.5,595.405,83.14868639972612,0.0,0.0,0.0,1190.81,0,0.0,1.0,0.0,0.5,0.7071067811865476,All Nippon Airways,2,0.5,ANC-ITM,2,0.5,4784.911513385227,1529.3934360820813,0.5,2,167.0,91.92388155425118,0,0.0,0.0,0.0,0.0,334.0,7.0,8.48528137423857,1.0,0.0,Accor,2,0.5,False,True,False,False,True,False,False,True,1524.81,0.0,5,2,4,3.9,1990.7947832610869,5,5488.054297587536,False,595.405
145,407434,1971-09-09,51.0,F,True,True,canada,halifax,YAW,44.64,-63.499,2022-11-11,259,8,7.75,0.125,57.625,1.3333333333333333,45.0,201.0,3.0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,1,177.0,0.0,0,0.0,0.0,0.0,0.0,177.0,9.0,0.0,2.0,0.0,Four Seasons,1,1.0,False,True,True,False,True,False,True,True,177.0,0.0,2,1,1,1.4,462.1830610203401,1,1274.107083076572,True,
152,413340,1976-09-06,46.0,F,True,True,usa,nashville,BNA,36.124,-86.678,2022-11-15,255,8,15.0,0.375,112.25,1.3333333333333333,31.0,31.0,9.333333333333334,0.0,3,1,0.3333333333333333,0,0.0,3,3,1.0,177.35333333333332,63.16270286595827,0.0,0.0,0.0,532.06,0,0.0,1.0,0.0,0.6666666666666666,0.5773502691896257,Delta Air Lines,3,0.3333333333333333,BNA-EFD,3,0.3333333333333333,1005.4192271847636,340.41848651288996,0.0,1,137.0,0.0,0,0.0,0.0,0.0,0.0,137.0,8.0,0.0,1.0,0.0,Hilton,1,1.0,False,True,False,False,True,False,True,True,669.06,0.0,3,3,2,2.6500000000000004,582.3506568856285,1,1605.3749246764808,False,177.35333333333332
156,415282,1982-05-19,41.0,F,True,True,usa,portland,PWM,43.646,-70.309,2022-11-16,254,8,11.625,0.25,87.0,1.6,87.0,132.0,8.5,0.0,2,2,1.0,0,0.0,2,2,1.0,1140.94,1516.079365270829,0.0,0.0,0.0,2281.88,0,0.0,2.0,1.414213562373095,0.0,0.0,Alaska Airlines,2,0.5,PWM-LAX,2,0.5,2301.3828939909163,2746.0585829280312,0.0,2,152.0,96.16652224137046,0,0.0,0.0,0.0,0.0,304.0,4.5,0.7071067811865476,2.0,1.414213562373095,Extended Stay,2,0.5,False,True,False,False,True,False,False,True,2585.88,0.0,1,2,5,2.65,3376.1297565855284,5,9307.028316344762,True,570.47
162,418329,1974-09-14,48.0,M,False,True,usa,detroit,DET,42.409,-83.01,2022-11-17,253,8,21.125,0.375,156.5,1.1428571428571428,8.0,8.0,7.333333333333333,0.0,3,3,1.0,0,0.0,3,3,1.0,148.50666666666666,2.382946355529921,0.1,14.7665,29.533,415.987,2,0.6666666666666666,1.0,0.0,0.6666666666666666,0.5773502691896257,AeroMéxico,3,0.3333333333333333,DET-JFK,3,0.3333333333333333,825.1074162042793,27.98802150876121,0.0,3,118.33333333333333,2.0816659994661326,1,0.3333333333333333,0.15,17.85,17.85,337.15,9.333333333333334,7.571877794400365,1.0,0.0,Banyan Tree,3,0.3333333333333333,False,True,False,False,False,False,False,False,753.137,47.383,5,3,2,3.45,655.5313823496721,1,1807.1133450603393,False,148.50666666666666
165,420648,1971-06-21,52.0,F,True,True,usa,portland,PDX,45.589,-122.597,2022-11-18,252,8,11.875,0.375,87.875,1.6,59.0,59.0,6.333333333333333,0.0,3,1,0.3333333333333333,0,0.0,2,2,1.0,721.575,19.028243481729994,0.075,54.4545,108.909,1334.241,2,1.0,1.0,0.0,0.0,0.0,Air Canada,2,0.5,PDX-BWI,2,0.5,3829.269678728875,61.36226532816136,0.0,2,254.0,166.877200360025,0,0.0,0.0,0.0,0.0,508.0,6.0,1.414213562373095,1.0,0.0,Hyatt,1,1.0,False,True,False,False,False,False,False,True,1842.241,108.909,2,3,4,2.95,1603.4888597310214,4,4420.362159762838,False,721.575
166,420669,1973-02-04,50.0,F,True,True,canada,calgary,YYC,51.114,-114.02,2022-11-18,252,8,63.5,0.75,1361.370826,1.1428571428571428,20.0,43.0,7.5,6.0,4,2,0.5,2,0.5,3,3,1.0,597.15,0.0,0.0,0.0,0.0,597.15,2,0.6666666666666666,1.0,0.0,0.6666666666666666,0.5773502691896257,American Airlines,3,0.3333333333333333,YYC-LGA,2,0.6666666666666666,3277.111769968965,30.195922446985335,0.0,3,123.0,12.727922061357855,1,0.3333333333333333,0.0,0.0,0.0,246.0,6.0,4.58257569495584,1.0,0.0,Aman Resorts,3,0.3333333333333333,False,False,False,False,True,False,False,True,843.15,0.0,4,4,2,3.3,550.4091072024007,1,1517.3211682147055,False,597.15
170,421700,1983-06-02,40.0,F,False,True,usa,richmond,RIC,37.505,-77.319,2022-11-19,251,8,17.625,0.375,130.375,1.1428571428571428,16.0,16.0,8.333333333333334,0.0,3,3,1.0,0,0.0,3,3,1.0,393.64666666666665,261.119785985921,0.2,137.418,137.418,1043.522,1,0.3333333333333333,1.3333333333333333,0.5773502691896257,0.0,0.0,Delta Air Lines,2,0.6666666666666666,RIC-NCA,3,0.3333333333333333,1902.8434554719408,1661.779890248509,0.0,3,116.66666666666667,98.28699473141567,1,0.3333333333333333,0.15,32.85,32.85,317.15,5.666666666666667,1.5275252316519468,1.3333333333333333,0.5773502691896257,Choice Hotels,3,0.3333333333333333,False,True,False,False,False,False,False,False,1360.672,170.268,4,3,3,3.4,1184.3306026453263,3,3264.8622089340215,False,295.235
172,422066,1968-09-22,54.0,F,True,True,usa,cincinnati,CVG,39.046,-84.662,2022-11-19,251,8,17.75,0.5,131.25,1.1428571428571428,18.0,18.0,9.0,0.0,4,4,1.0,0,0.0,4,4,1.0,410.245,422.667814601491,0.1,16.815,16.815,1624.165,1,0.25,1.25,0.5,1.25,1.2583057392117916,United Airlines,3,0.5,CVG-IAH,4,0.25,1654.7330238784352,1073.6301686727022,0.0,4,139.75,89.63397793247826,0,0.0,0.0,0.0,0.0,559.0,5.5,5.066228051190222,1.25,0.5,Crowne Plaza,4,0.25,False,True,False,False,False,False,False,True,2183.165,16.815,4,4,4,4.0,1425.1721503001,4,3928.79377122156,False,328.196
175,423413,2006-06-27,17.0,F,False,False,usa,new york,LGA,40.777,-73.872,2022-11-20,250,8,16.625,0.125,123.875,1.6,73.0,73.0,8.0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,1,269.0,0.0,0,0.0,0.0,0.0,0.0,269.0,20.0,0.0,2.0,0.0,InterContinental,1,1.0,False,True,True,False,True,False,True,True,269.0,0.0,1,1,1,1.0,702.4138046015338,1,1936.3548324723042,False,
187,429345,1958-02-05,65.0,M,True,True,usa,tallahassee,TLH,30.396,-84.35,2022-11-23,247,8,17.0,0.125,127.625,1.3333333333333333,36.0,128.0,9.0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MISSING,0,0.0,MISSING,0,0.0,0.0,0.0,0.0,1,119.0,0.0,0,0.0,0.0,0.0,0.0,119.0,6.0,0.0,1.0,0.0,Radisson,1,1.0,False,True,True,False,True,False,True,True,119.0,0.0,3,1,1,1.8000000000000003,310.7332444148049,1,856.6030671531755,True,
196,432333,1974-06-23,49.0,F,True,True,usa,milwaukee,MKE,42.947,-87.896,2022-11-25,245,8,15.0,0.25,112.125,1.3333333333333333,8.0,48.0,9.0,0.0,2,1,0.5,0,0.0,1,1,1.0,515.36,0.0,0.0,0.0,0.0,515.36,0,0.0,1.0,0.0,1.0,0.0,United Airlines,1,1.0,MKE-SFO,1,1.0,2962.4101834238877,0.0,0.0,2,174.5,65.76093065034893,1,0.5,0.1,12.8,12.8,336.2,5.0,0.0,1.0,0.0,Aman Resorts,2,0.5,False,True,False,True,True,False,False,False,851.56,12.8,5,2,2,3.2,1111.798326108703,3,3064.9113775838578,False,515.36
